km_driven,seats,mileage,engine,max_power,nm,selling_price,fuel
120000,4.0,16.1,796,37.0,59.0,40000,1
50000,7.0,21.9,1498,98.6,200.0,1100000,0
9000,5.0,13.6,1999,177.0,430.0,2711000,0
45000,5.0,19.33,1999,177.0,430.0,3200000,0
110000,7.0,14.1,2179,147.94,320.0,503000,0
20000,5.0,18.0,1969,190.0,400.0,3800000,0
68089,5.0,19.16,2494,157.7,213.0,2000000,1
58343,5.0,21.79,998,67.05,90.0,225000,1
38817,5.0,27.39,1248,74.0,190.0,740000,0
56494,5.0,18.2,1199,88.7,110.0,550000,1
79328,7.0,12.99,2494,100.6,200.0,750000,0
5621,5.0,22.0,1197,81.8,113.0,650000,1
25538,5.0,16.78,1496,88.73,132.0,625000,1
69779,5.0,22.0,1197,81.8,113.0,600000,1
56290,5.0,24.0,1186,73.97,190.24,450000,0
7032,5.0,19.0,1199,88.76,110.0,779000,1
11000,5.0,14.3,1598,103.5,153.0,645000,1
2000,5.0,16.8,1984,150.0,350.0,2475000,0
80000,5.0,24.4,1120,71.0,180.4,380000,0
120000,7.0,11.57,2179,138.1,320.0,300000,0
50000,5.0,22.74,796,47.3,69.0,240000,1
70000,5.0,22.9,1248,74.0,190.0,325000,0
130000,6.0,25.32,1198,77.0,190.0,400000,0
50000,8.0,21.04,1461,83.8,200.0,800000,0
80000,5.0,23.0,1498,98.96,205.0,950000,0
120000,5.0,22.9,1248,74.0,190.0,300000,0
5000,5.0,22.05,796,47.3,69.0,350000,1
59000,5.0,18.15,1198,82.0,115.0,530000,1
100000,7.0,18.2,1248,73.8,172.5,350000,0
50000,5.0,11.0,2359,165.0,231.44,168000,1
45000,5.0,25.17,799,53.3,72.0,240000,1
80000,5.0,19.3,1248,73.9,190.0,220000,0
80000,5.0,18.9,1061,67.0,84.0,110000,1
100000,5.0,24.3,1248,88.5,200.0,850000,0
110000,7.0,20.77,1248,88.76,200.0,545000,0
24000,8.0,13.68,2393,147.8,343.0,2064000,0
25000,5.0,25.1,1248,88.5,200.0,950000,0
68697,5.0,21.1,814,55.2,74.5,200000,1
30000,5.0,25.2,1248,74.0,190.0,660000,0
40000,5.0,25.8,1498,98.6,200.0,420000,0
29000,5.0,16.5,1172,65.0,96.0,150000,1
68000,5.0,25.44,936,57.6,150.0,175000,0
15000,5.0,18.1,1199,88.7,110.0,750000,1
70000,5.0,23.2,1248,73.94,190.0,425000,0
126000,5.0,21.43,1364,87.2,205.0,790000,0
300000,7.0,12.8,2494,102.0,200.06,830000,0
94000,7.0,24.5,1498,98.6,200.0,650000,0
129000,5.0,21.43,1364,87.2,205.0,780000,0
55000,5.0,19.81,1086,68.05,99.04,180000,1
40000,5.0,23.0,1498,98.96,205.0,869999,0
50000,5.0,21.12,1248,88.8,200.0,275000,0
25000,5.0,18.6,1197,81.83,114.7,630000,1
60000,5.0,13.4,1794,125.0,157.89,150000,1
25000,5.0,22.74,796,47.3,69.0,315000,1
70000,5.0,23.57,1396,70.0,140.0,189000,0
120000,5.0,23.4,1248,74.0,190.0,580000,0
35000,5.0,24.3,1248,88.5,200.0,825000,0
60000,7.0,14.1,2179,148.0,320.0,650000,0
62000,5.0,13.0,1343,90.0,110.82,50000,1
120000,5.0,16.25,1198,73.9,110.0,200000,1
120000,7.0,15.42,1405,70.0,135.0,135000,0
80000,5.0,22.54,1396,88.73,219.7,680000,0
80000,5.0,22.54,1396,88.73,219.7,670000,0
60000,5.0,16.73,1995,218.0,450.0,1000000,0
80000,5.0,20.92,998,67.1,90.0,240000,1
147279,7.0,17.0,2200,139.01,321.0,555000,0
98000,5.0,20.5,1598,103.5,250.0,455000,0
25000,5.0,28.4,1248,74.02,190.0,750000,0
90000,5.0,26.59,1248,74.0,190.0,700000,0
22000,4.0,21.9,624,37.48,51.0,220000,1
120000,5.0,25.0,1396,69.0,140.0,160000,0
100000,5.0,22.1,1248,76.9,205.0,225000,0
120000,5.0,19.09,1396,69.0,135.0,140000,0
70000,5.0,23.4,1248,74.0,190.0,600000,0
24700,7.0,16.0,2179,140.0,330.0,1000000,0
100000,5.0,18.0,995,62.0,90.3,65000,1
10000,5.0,20.89,1197,81.8,113.0,500000,1
88754,7.0,16.0,2179,140.0,330.0,1100000,0
43526,7.0,16.0,2179,140.0,330.0,1150000,0
55885,5.0,16.25,1198,75.0,110.0,320000,1
16034,5.0,21.7,1498,98.96,215.0,950000,0
156040,5.0,20.0,1399,68.0,160.0,250000,0
93415,7.0,13.1,2499,141.0,330.0,400000,0
122000,5.0,18.48,1995,177.0,350.1,1100000,0
20000,5.0,27.39,1248,74.0,190.0,600000,0
46000,5.0,22.0,1197,81.8,113.0,509999,1
50000,5.0,15.41,1598,103.2,153.0,395000,1
5000,5.0,21.79,998,67.05,90.0,469000,1
42000,5.0,24.7,796,47.3,69.0,250000,1
68519,5.0,16.2,995,62.1,90.3,130000,1
30000,5.0,23.0,1498,98.96,205.0,906000,0
85000,5.0,20.0,1399,68.0,160.0,160000,0
88000,5.0,17.5,1298,85.8,114.0,300000,1
100000,5.0,14.0,796,37.5,58.84,60000,1
100000,5.0,19.1,1197,85.8,114.0,400000,1
22966,5.0,23.84,1199,84.48,113.0,450000,1
80000,7.0,15.96,2523,62.1,195.0,465000,0
80000,5.0,22.9,1248,74.0,190.0,325000,0
70000,5.0,19.7,796,46.3,62.0,150000,1
2350,5.0,21.1,814,55.2,74.5,250000,1
50000,5.0,19.7,796,46.3,62.0,175000,1
58000,5.0,19.7,796,46.3,62.0,175000,1
80000,5.0,16.9,1497,100.0,132.39,150000,1
60000,7.0,16.5,1493,70.0,195.0,797000,0
35000,5.0,18.6,1197,81.86,117.0,800000,1
59872,7.0,15.96,2523,62.1,195.0,750000,0
140000,5.0,13.5,2179,115.0,277.5,400000,0
110000,5.0,19.7,796,46.3,62.0,160000,1
91182,7.0,15.96,2523,62.1,195.0,700000,0
60000,5.0,19.7,796,46.3,62.0,160000,1
100000,5.0,21.27,1396,88.76,219.6,400000,0
120000,5.0,23.59,1364,67.06,170.0,451000,0
80000,4.0,16.1,796,37.0,59.0,40000,1
70000,5.0,21.12,1248,88.8,200.0,300000,0
59500,5.0,23.1,998,67.04,90.0,421000,1
45000,5.0,24.3,1248,88.5,200.0,950000,0
75500,5.0,23.0,1396,90.0,219.67,395000,0
46000,5.0,24.3,1248,88.5,200.0,950000,0
60000,5.0,22.74,796,47.3,69.0,270000,1
60000,5.0,15.0,1396,100.0,136.31,360000,1
152500,5.0,17.8,1248,75.0,190.0,235000,0
60000,5.0,13.0,2143,201.1,500.0,1850000,0
130000,7.0,12.55,2982,168.5,360.0,1900000,0
23456,5.0,18.9,1197,82.0,114.0,550000,1
39000,7.0,16.0,2179,140.0,330.0,1225000,0
15000,5.0,17.5,1199,88.7,110.0,700000,1
69123,5.0,17.1,1956,170.0,350.0,1650000,0
26000,5.0,19.4,1198,86.8,109.0,376000,1
77524,5.0,22.7,1498,89.84,204.0,875000,0
40523,5.0,18.5,1197,82.85,113.7,459999,1
39000,5.0,28.4,1248,74.0,190.0,755000,0
220000,7.0,11.5,2982,171.0,343.0,1050000,0
120000,7.0,15.1,2179,140.0,330.0,1050000,0
25000,5.0,21.4,1197,83.1,115.0,800000,1
31000,5.0,25.2,1248,74.0,190.0,600000,0
42000,5.0,21.4,1197,83.1,115.0,530000,1
80000,5.0,20.85,1197,83.14,115.0,450000,1
60000,5.0,20.92,998,67.1,90.0,235000,1
240000,5.0,23.4,1248,74.0,190.0,550000,0
35000,5.0,14.3,1598,103.5,153.0,395000,1
35000,5.0,20.3,1199,84.0,114.0,450000,1
5000,7.0,20.0,999,72.0,96.0,600000,1
110000,5.0,24.3,1248,88.5,200.0,610000,0
20000,5.0,18.6,1197,81.83,114.7,690000,1
15000,5.0,17.0,1198,108.5,170.0,790000,1
40000,5.0,20.92,998,67.1,90.0,254999,1
41000,5.0,18.7,1199,88.7,110.0,500000,1
100000,7.0,13.6,2523,63.0,180.0,340000,0
120000,9.0,12.2,1948,68.0,115.0,150000,0
110000,7.0,13.6,2523,63.0,180.0,245000,0
120000,5.0,20.34,1498,103.2,250.0,515000,0
60000,5.0,12.8,1995,52.0,106.0,122000,0
35000,5.0,19.81,1086,68.05,99.04,160000,1
120000,5.0,19.7,796,46.3,62.0,110000,1
70000,5.0,25.2,1248,74.0,190.0,360000,0
90000,5.0,16.2,1493,110.0,235.36,260000,0
60000,5.0,19.7,796,46.3,62.0,128000,1
80000,5.0,23.9,1582,126.2,259.9,600000,0
151000,7.0,11.5,2982,171.0,343.0,800000,0
25000,5.0,28.4,1248,74.02,190.0,675000,0
24700,7.0,16.0,2179,140.0,330.0,1000000,0
100000,5.0,18.0,995,62.0,90.3,65000,1
10000,5.0,20.89,1197,81.8,113.0,500000,1
50000,5.0,15.0,1586,104.68,145.0,300000,1
80000,4.0,16.1,796,37.0,59.0,125000,1
25000,5.0,18.9,1197,82.0,114.0,550000,1
80000,5.0,19.7,796,46.3,62.0,150000,1
80000,7.0,15.4,2179,120.0,280.0,891000,0
70000,7.0,12.99,2494,100.6,200.0,1050000,0
15000,5.0,21.1,998,100.5,150.0,750000,1
27500,5.0,18.5,1197,82.9,113.8,380000,1
110000,8.0,12.99,2494,100.6,200.0,800000,0
120000,5.0,15.7,1390,75.0,110.0,200000,1
70000,5.0,28.09,1248,88.5,200.0,700000,0
290000,10.0,13.1,2446,75.0,151.0,229999,0
74000,5.0,12.8,2354,177.6,222.0,300000,1
120000,7.0,24.2,1498,98.6,200.0,670000,0
140000,5.0,17.7,1497,78.0,124.54,210000,1
40000,5.0,20.89,1197,81.8,113.0,370000,1
20000,5.0,21.4,1197,83.1,115.0,600000,1
15000,5.0,24.3,1248,88.5,200.0,810000,0
16000,5.0,23.84,1199,84.0,114.0,346000,1
130000,5.0,13.0,1343,90.0,110.82,55000,1
118000,7.0,13.93,2179,138.03,320.0,250000,0
44000,5.0,16.1,1298,88.2,112.78,120000,1
50000,7.0,20.77,1248,88.8,200.0,600000,0
60000,5.0,15.37,1196,73.0,101.0,330000,1
147000,5.0,18.6,1197,81.83,114.7,400000,1
40000,5.0,16.8,1405,62.0,122.58,100000,0
100000,5.0,19.1,1197,85.8,114.0,450000,1
55000,7.0,24.52,1248,88.5,200.0,800000,0
40000,5.0,27.62,793,47.0,125.0,340000,0
64000,5.0,21.1,1248,73.9,113.0,225000,0
100000,5.0,17.3,993,60.0,78.0,55000,1
50000,7.0,24.52,1248,88.5,200.0,900000,0
30000,5.0,9.0,1984,181.0,400.0,2500000,0
30000,5.0,20.51,998,67.04,90.0,465000,1
150000,5.0,17.3,993,60.0,78.0,70000,1
24177,5.0,17.57,1193,88.7,140.0,400000,1
80000,5.0,16.1,1405,70.0,132.39,185000,0
150000,5.0,18.9,998,67.1,90.0,140000,1
120000,7.0,21.04,1461,83.8,200.0,415000,0
121779,8.0,12.05,2179,120.0,290.0,532000,0
56000,5.0,27.39,1248,74.0,190.0,600000,0
100000,5.0,15.0,1586,104.68,145.0,150000,1
12000,5.0,20.4,1197,81.8,113.0,459999,1
15381,5.0,24.3,1248,88.5,200.0,800000,0
5000,7.0,13.6,2523,63.0,180.0,310000,0
40000,5.0,19.01,1461,108.5,248.0,475000,0
10000,5.0,23.95,998,67.05,90.0,350000,1
10000,7.0,16.0,2179,140.0,330.0,1800000,0
25000,5.0,22.0,1197,81.8,113.0,640000,1
50000,5.0,20.51,998,67.0,90.0,350000,1
30000,5.0,17.0,1198,108.5,170.0,600000,1
23000,5.0,23.9,1582,126.2,259.9,575000,0
15000,6.0,16.55,2498,105.0,247.0,974000,0
5000,5.0,20.51,998,67.0,90.0,445000,1
15000,7.0,20.77,1248,88.76,200.0,580000,0
20000,5.0,22.1,1396,88.7,219.7,1050000,0
50000,5.0,22.77,1498,98.59,205.0,600000,0
40000,5.0,18.16,1196,86.8,112.0,370000,1
70000,5.0,18.2,1061,64.0,84.0,150000,1
15000,5.0,23.1,998,67.04,90.0,483000,1
10000,5.0,18.9,1197,82.0,114.0,470000,1
25000,5.0,24.3,1248,88.5,200.0,950000,0
50000,5.0,17.01,1591,121.3,154.9,450000,1
70000,5.0,17.6,1496,88.7,132.0,345000,1
5000,5.0,20.89,1197,81.8,113.0,600000,1
60000,5.0,19.0,998,66.1,90.0,300000,1
74800,5.0,18.2,998,67.1,90.0,160000,1
80000,4.0,16.1,796,37.0,59.0,120000,1
120000,5.0,20.3,998,68.05,94.14,340000,1
120000,5.0,17.7,1497,78.0,124.54,138000,1
80000,5.0,17.5,1298,85.8,114.0,231000,1
120000,7.0,15.1,2179,140.0,330.0,800000,0
20000,5.0,17.0,1197,108.6,200.0,960000,1
70000,5.0,18.9,1061,67.0,84.0,120000,1
40000,5.0,18.9,998,67.1,90.0,270000,1
100000,5.0,21.1,1197,85.8,114.0,200000,1
123000,5.0,18.6,1197,85.8,114.0,328000,1
77000,5.0,22.32,1582,126.32,259.8,432000,0
7000,5.0,18.78,999,75.0,95.0,565000,1
70000,5.0,15.37,1196,73.0,101.0,390000,1
30000,5.0,25.83,1498,99.0,215.0,600000,0
120000,5.0,23.0,1396,90.0,219.67,250000,0
70000,5.0,18.0,995,62.0,90.3,165000,1
105000,5.0,17.0,1497,118.0,146.0,421000,1
109322,5.0,16.36,1495,93.7,124.6,225000,1
120000,5.0,21.64,1461,84.8,200.0,350000,0
24000,5.0,17.1,1956,170.0,350.0,1757000,0
70000,5.0,27.39,1248,74.0,190.0,600000,0
35000,5.0,24.0,1199,83.81,114.0,515000,1
80000,4.0,16.1,796,37.0,59.0,80000,1
70000,5.0,23.65,1248,88.5,200.0,800000,0
100000,7.0,10.5,2179,120.0,290.0,120000,0
9000,5.0,13.6,1999,177.0,430.0,2711000,0
45000,5.0,19.33,1999,177.0,430.0,3200000,0
110000,7.0,14.1,2179,147.94,320.0,503000,0
20000,5.0,18.0,1969,190.0,400.0,3800000,0
68089,5.0,19.16,2494,157.7,213.0,2000000,1
58343,5.0,21.79,998,67.05,90.0,225000,1
38817,5.0,27.39,1248,74.0,190.0,740000,0
56494,5.0,18.2,1199,88.7,110.0,550000,1
79328,7.0,12.99,2494,100.6,200.0,750000,0
5621,5.0,22.0,1197,81.8,113.0,650000,1
25538,5.0,16.78,1496,88.73,132.0,625000,1
69779,5.0,22.0,1197,81.8,113.0,600000,1
56290,5.0,24.0,1186,73.97,190.24,450000,0
7032,5.0,19.0,1199,88.76,110.0,779000,1
11000,5.0,14.3,1598,103.5,153.0,645000,1
2000,5.0,16.8,1984,150.0,350.0,2475000,0
40000,5.0,20.51,998,67.04,90.0,475000,1
20000,5.0,20.51,998,67.0,90.0,400000,1
60000,5.0,20.3,1248,75.0,197.0,300000,0
70000,5.0,17.3,1061,64.0,84.34,235000,1
40000,5.0,20.51,998,67.04,90.0,350000,1
34000,5.0,28.4,1248,74.02,190.0,625000,0
120000,7.0,15.1,2179,140.0,330.0,525000,0
10000,5.0,20.3,1199,84.0,114.0,550000,1
80000,7.0,15.96,2523,62.1,195.0,550000,0
100000,5.0,17.7,1497,78.0,124.54,200000,1
120000,8.0,13.0,2489,95.0,220.0,350000,0
100000,5.0,17.7,1497,78.0,124.54,220000,1
25000,5.0,18.9,1197,82.0,114.0,412000,1
52000,5.0,18.9,1061,67.0,84.0,126000,1
63000,5.0,23.4,1248,74.0,190.0,430000,0
90000,5.0,19.0,998,66.1,90.0,130000,1
60000,5.0,23.84,1199,84.0,114.0,350000,1
35000,5.0,19.7,796,46.3,62.0,220000,1
80000,7.0,13.6,2523,63.0,180.0,380000,0
110000,5.0,20.0,1399,68.0,160.0,200000,0
20000,7.0,12.55,2982,168.5,343.0,2000000,0
90000,5.0,22.77,1498,98.59,205.0,610000,0
30000,5.0,15.71,1998,189.0,280.0,2500000,1
61000,5.0,26.59,1248,74.0,190.0,620000,0
66000,8.0,14.7,796,37.0,62.0,150000,1
80000,7.0,20.62,1198,67.0,104.0,450000,1
27000,5.0,19.67,1582,126.2,259.9,1150000,0
60000,6.0,18.15,1198,82.0,115.0,500000,1
139000,5.0,18.9,998,67.1,90.0,246000,1
10000,4.0,16.1,796,37.0,59.0,65000,1
30000,5.0,21.7,1498,98.96,215.0,725000,0
125000,5.0,22.32,1582,126.32,259.8,736000,0
45000,5.0,28.4,1248,74.02,190.0,700000,0
30000,5.0,18.0,995,62.0,90.3,150000,1
80500,5.0,19.7,796,46.3,62.0,180000,1
200000,5.0,23.59,1364,67.04,170.0,409999,0
60000,7.0,15.96,2523,62.1,195.0,550000,0
18000,4.0,16.1,796,37.0,59.0,50000,1
110000,5.0,20.8,1527,58.0,78.9,80000,0
90000,5.0,19.7,796,46.3,62.0,110000,1
120000,5.0,17.7,1497,78.0,124.54,180000,1
127000,5.0,28.4,1248,74.02,190.0,605000,0
70000,7.0,24.52,1248,88.5,200.0,800000,0
116500,5.0,23.0,1396,90.0,219.67,350000,0
120000,5.0,18.5,1197,82.85,113.7,300000,1
100000,5.0,13.9,1599,103.2,146.12,160000,1
90000,5.0,20.0,1399,68.0,160.0,225000,0
120000,7.0,12.07,2967,241.4,550.0,1025000,0
40000,7.0,17.6,2179,153.86,400.0,1300000,0
18000,5.0,21.66,1498,108.62,250.0,560000,0
70000,5.0,24.3,1248,88.5,200.0,650000,0
29000,7.0,15.1,2179,152.87,360.0,1150000,0
65755,5.0,21.4,1197,83.1,115.0,480000,1
2600,5.0,23.0,1498,98.96,205.0,960000,0
46000,7.0,16.0,2179,140.0,330.0,1050000,0
15000,5.0,21.1,814,55.2,74.5,310000,1
60000,5.0,23.4,1248,74.0,190.0,500000,0
15500,5.0,23.95,998,67.1,90.0,350000,1
120000,5.0,25.8,1498,98.6,200.0,365000,0
120000,5.0,14.8,1998,68.0,122.58,165000,0
120000,10.0,14.6,2956,63.0,176.52,100000,0
80000,7.0,13.6,2523,63.0,180.0,240000,0
40000,7.0,17.3,1497,121.0,300.0,925000,0
15000,5.0,18.16,1196,86.8,112.0,590000,1
110000,7.0,13.7,2179,138.1,320.0,525000,0
80000,8.0,12.99,2494,100.6,200.0,720000,0
50000,5.0,19.6,1461,108.45,245.0,850000,0
110000,8.0,11.79,2179,120.0,290.0,490000,0
100000,5.0,25.8,1498,98.6,200.0,325000,0
20000,5.0,22.0,1582,126.2,259.87,1200000,0
135000,7.0,15.96,2523,62.1,195.0,450000,0
50700,5.0,19.09,1405,69.01,135.0,300000,0
70000,5.0,22.07,1199,73.9,180.0,365000,0
120000,5.0,11.7,1796,178.0,240.26,500000,1
112000,8.0,12.99,2494,100.6,200.0,900000,0
35000,5.0,24.0,1186,73.97,190.24,700000,0
50000,5.0,19.6,1461,108.45,245.0,880000,0
121000,7.0,12.99,2494,100.6,200.0,700000,0
120000,7.0,12.05,2179,120.0,290.0,380000,0
90000,5.0,13.4,1794,125.0,157.89,150000,1
20000,5.0,23.01,999,67.0,91.0,320000,1
60000,5.0,20.45,1461,83.8,200.0,550000,0
40000,5.0,18.12,1995,190.0,400.0,3200000,0
60000,7.0,18.49,1493,100.0,240.0,645000,0
110000,5.0,20.51,998,67.04,90.0,300000,1
152000,5.0,21.19,1396,88.73,219.66,580000,0
220000,5.0,17.0,1197,80.0,111.8,220000,1
70000,7.0,15.96,2523,62.1,195.0,451000,0
50000,5.0,17.0,1198,108.5,170.0,850000,1
125000,5.0,19.3,1248,73.9,190.0,300000,0
60000,5.0,18.16,1196,86.8,112.0,350000,1
90000,8.0,12.99,2494,100.6,200.0,1200000,0
20000,5.0,17.0,1198,73.75,110.0,550000,1
110000,5.0,22.9,1248,74.0,190.0,300000,0
150000,5.0,20.54,1598,103.6,250.0,300000,0
110000,5.0,23.0,1396,90.0,219.67,350000,0
120000,5.0,19.67,1582,126.2,259.9,880000,0
80000,7.0,15.3,2956,83.8,250.0,250000,0
110000,5.0,21.19,1396,88.73,220.0,660000,0
40000,5.0,17.57,1193,88.7,140.0,450000,1
110000,5.0,19.7,1598,103.6,250.0,400000,0
20000,7.0,16.36,2179,120.0,280.0,1300000,0
230000,5.0,20.0,1399,68.1,160.0,229999,0
60000,5.0,18.6,1199,79.4,108.0,140000,1
35000,5.0,19.0,998,67.1,90.0,195000,1
45000,5.0,17.19,1197,81.86,114.73,500000,1
45000,4.0,25.4,624,38.0,51.0,60000,1
25000,5.0,17.57,1193,88.7,140.0,400000,1
10000,5.0,18.6,1197,81.83,114.7,400000,1
19000,5.0,20.51,998,67.04,90.0,380000,1
10000,5.0,21.4,1197,83.1,115.0,579000,1
25000,6.0,18.15,1198,82.0,115.0,400000,1
30000,5.0,20.36,1197,78.9,111.7,270000,1
90000,7.0,15.96,2523,62.1,195.0,500000,0
20000,5.0,23.84,1199,84.0,114.0,475000,1
48000,5.0,19.87,1461,83.14,200.0,850000,0
120000,7.0,12.05,2179,120.0,290.0,475000,0
210000,5.0,19.3,1248,73.9,190.0,370000,0
200400,5.0,19.81,1086,68.05,99.04,187000,1
110000,5.0,20.36,1197,78.9,111.7,195000,1
38000,7.0,13.93,2179,138.03,320.0,459999,0
90000,5.0,13.4,1794,125.0,157.89,135000,1
43000,7.0,24.52,1248,88.5,200.0,850000,0
25000,5.0,20.3,1086,68.0,99.0,500000,1
26000,5.0,20.51,998,67.04,90.0,385000,1
120000,5.0,16.8,1493,110.0,235.36,135000,0
70000,5.0,19.7,796,46.3,62.0,120000,1
60000,5.0,11.9,2354,144.0,196.13,200000,1
120000,7.0,13.93,2956,138.1,320.0,200000,0
20000,5.0,20.73,1373,91.1,130.0,700000,1
25000,5.0,23.57,1396,70.0,140.0,290000,0
60000,5.0,28.4,1248,74.02,190.0,725000,0
80000,10.0,12.2,1948,68.0,115.0,200000,0
80000,8.0,16.8,796,34.2,59.0,155000,1
1303,5.0,17.8,1198,86.7,109.0,690000,1
31800,5.0,17.01,1968,188.0,400.0,3975000,0
45000,5.0,19.33,1999,177.0,430.0,3200000,0
17000,5.0,9.5,3604,280.0,347.0,4100000,1
68089,5.0,19.16,2494,157.7,213.0,2000000,1
56494,5.0,18.2,1199,88.7,110.0,550000,1
79328,7.0,12.99,2494,100.6,200.0,750000,0
7032,5.0,19.0,1199,88.76,110.0,779000,1
2000,5.0,16.8,1984,150.0,350.0,2475000,0
21000,7.0,12.83,1999,148.31,382.0,4500000,0
10000,5.0,22.48,1995,187.74,400.0,4000000,0
3500,5.0,18.15,998,118.35,171.6,1125000,1
46000,5.0,18.25,1968,187.74,400.0,1898999,0
52000,5.0,12.0,2354,187.4,226.0,1650000,1
20000,5.0,18.6,1197,85.8,114.0,280000,1
25000,5.0,20.3,1199,84.0,114.0,450000,1
70000,5.0,15.9,1298,85.0,110.0,135000,1
40000,7.0,15.1,2179,140.0,330.0,650000,0
7300,5.0,21.01,1197,81.8,113.0,650000,1
25000,5.0,28.09,1248,88.5,200.0,750000,0
100000,5.0,19.7,796,46.3,62.0,150000,1
35000,6.0,25.32,1198,77.0,190.0,500000,0
80000,5.0,22.32,1582,126.32,259.8,425000,0
60000,5.0,20.36,1197,78.9,111.7,260000,1
110000,5.0,20.14,1498,88.8,230.0,400000,0
70000,5.0,22.54,1396,88.73,219.7,575000,0
95000,5.0,19.7,1598,103.6,250.0,400000,0
200000,7.0,13.6,2523,63.0,180.0,350000,0
30000,5.0,25.2,1248,74.0,190.0,484999,0
30000,5.0,25.2,1248,74.0,190.0,484999,0
70000,5.0,20.14,1498,88.5,230.0,350000,0
80000,7.0,12.55,2982,168.7,360.0,1400000,0
100000,5.0,19.3,1248,73.9,190.0,250000,0
70000,5.0,28.4,1248,74.02,190.0,655000,0
30000,5.0,27.3,1498,98.6,200.0,500000,0
15000,5.0,18.6,1199,76.8,106.5,300000,1
21000,5.0,25.83,1498,99.0,215.0,650000,0
35000,5.0,20.52,1197,81.8,113.0,300000,1
25000,5.0,18.7,1199,88.7,110.0,475000,1
30000,5.0,23.84,1199,84.0,114.0,450000,1
10000,5.0,28.4,1248,74.02,190.0,754000,0
40000,5.0,20.36,1197,78.9,111.8,300000,1
25000,5.0,21.1,814,55.2,74.5,250000,1
15000,5.0,28.4,1248,74.02,190.0,725000,0
70000,5.0,19.7,796,46.3,62.0,95000,1
7800,5.0,20.3,1086,68.0,99.0,475000,1
55000,7.0,14.0,2179,138.1,320.0,575000,0
30000,5.0,23.84,1199,84.0,114.0,350000,1
125000,7.0,15.96,2523,62.1,195.0,330000,0
50000,5.0,20.4,1197,81.8,113.0,482000,1
40000,5.0,22.77,1498,98.59,205.0,625000,0
30000,5.0,23.84,1199,84.0,114.0,380000,1
30000,5.0,18.6,1199,76.8,106.5,310000,1
35000,5.0,17.5,1298,85.8,114.0,280000,1
30000,5.0,14.99,1498,104.5,142.0,900000,1
60000,5.0,18.9,1061,67.0,84.0,250000,1
39000,5.0,17.01,1591,121.3,154.9,750000,1
15000,5.0,23.01,999,67.0,91.0,420000,1
5000,5.0,19.5,1199,88.76,110.0,670000,1
9750,5.0,19.81,1086,68.05,99.04,420000,1
110000,7.0,13.68,2393,147.8,343.0,1800000,0
35000,5.0,17.5,1199,88.7,110.0,900000,1
10000,7.0,15.1,2179,140.0,330.0,1200000,0
157138,7.0,10.5,2179,120.0,290.0,195000,0
120000,5.0,16.8,1493,110.0,235.36,185000,0
110000,5.0,19.81,1086,68.05,99.04,185000,1
46000,7.0,15.1,2179,152.87,360.0,1525000,0
102000,5.0,16.1,1298,88.2,112.78,215000,1
50000,5.0,22.74,796,47.3,69.0,210000,1
110000,7.0,13.68,2393,147.8,343.0,1700000,0
285000,8.0,12.8,2494,102.0,200.06,530000,0
50000,5.0,17.4,1497,117.3,145.0,800000,1
70000,5.0,25.2,1248,74.0,190.0,570000,0
120000,5.0,21.5,1248,88.8,200.0,350000,0
93000,5.0,21.9,1396,90.0,219.67,350000,0
50000,7.0,16.5,1493,70.0,195.0,750000,0
100000,7.0,15.37,1196,73.0,101.0,160000,1
70000,5.0,15.7,1405,70.0,140.24,150000,0
5000,5.0,18.9,1197,81.86,113.75,562000,1
27000,5.0,20.36,1197,78.9,111.7,290000,1
122000,7.0,15.1,2179,140.0,330.0,600000,0
74000,5.0,24.4,1120,71.0,180.4,401000,0
6500,5.0,21.21,1197,81.8,113.0,750000,1
80000,7.0,13.6,2523,63.0,180.0,240000,0
50000,5.0,20.92,998,67.1,90.0,229999,1
50000,7.0,15.96,2523,62.1,195.0,500000,0
80000,8.0,11.96,1298,80.0,103.0,350000,1
25000,5.0,22.7,799,53.64,72.0,217000,1
35000,5.0,22.71,1461,84.8,200.0,670000,0
30000,5.0,20.92,998,67.1,90.0,225000,1
10000,5.0,18.76,1462,103.26,138.0,737000,1
80000,5.0,23.1,998,67.04,90.0,300000,1
120000,5.0,17.0,1405,70.0,132.39,85000,0
120000,5.0,16.2,1493,110.0,235.36,195000,0
127991,5.0,25.5,1498,98.6,200.0,675000,0
198000,5.0,14.8,1998,68.0,122.58,150000,0
65000,5.0,15.64,1193,64.1,100.0,290000,1
20000,5.0,28.09,1248,88.5,200.0,889000,0
60000,5.0,17.0,1198,73.75,110.0,400000,1
13120,5.0,25.17,799,53.3,72.0,390000,1
87500,5.0,17.1,1956,170.0,350.0,1550000,0
125000,5.0,22.32,1582,126.32,259.8,600000,0
25000,5.0,17.4,1197,81.86,117.0,800000,1
120000,7.0,20.77,1248,88.8,200.0,600000,0
35000,5.0,17.01,1591,121.3,154.9,795000,1
25000,5.0,22.54,1396,88.73,219.7,735000,0
120000,5.0,16.4,1896,90.0,209.86,250000,0
25000,5.0,24.04,999,67.0,91.0,400000,1
140000,8.0,14.0,2489,95.0,220.0,395000,0
79000,5.0,13.1,1493,82.0,187.0,130000,0
125000,8.0,21.04,1461,83.8,200.0,600000,0
80000,5.0,21.19,1396,88.73,220.0,720000,0
110000,5.0,16.8,1497,116.4,146.0,450000,1
