brand,year,km_driven,fuel,transmission,seller_type,owner,seats,mileage,engine,max_power,nm,selling_price
Maruti,2018,35000,Diesel,Manual,Individual,First Owner,5.0,28.4,1248,74.02,190.0,800000
Hyundai,2015,60000,Diesel,Manual,Individual,First Owner,5.0,22.54,1396,88.73,219.7,575000
Ford,2016,40000,Petrol,Automatic,Individual,First Owner,5.0,17.01,1499,110.4,136.0,550000
Maruti,2011,80000,Petrol,Manual,Individual,Third Owner,5.0,15.5,1586,103.3,145.0,190000
Ford,2017,37000,Diesel,Manual,Individual,First Owner,5.0,23.0,1498,98.96,205.0,750000
Maruti,2018,22000,Petrol,Manual,Individual,First Owner,5.0,21.4,1197,83.1,115.0,625000
Hyundai,2018,60000,Diesel,Manual,Individual,Second Owner,5.0,22.54,1396,88.73,219.7,799000
Maruti,2013,57000,Petrol,Manual,Individual,Second Owner,5.0,20.51,998,67.04,90.0,300000
Maruti,2017,27000,Petrol,Manual,Individual,First Owner,5.0,20.73,1373,91.1,130.0,850000
Chevrolet,2012,70000,Petrol,Manual,Individual,First Owner,5.0,18.0,995,62.0,90.3,130000
Maruti,2011,40000,Petrol,Manual,Individual,Second Owner,5.0,20.92,998,67.1,90.0,229999
Maruti,2015,60000,Petrol,Manual,Individual,First Owner,5.0,23.1,998,67.04,90.0,400000
Mahindra,2018,35000,Diesel,Manual,Individual,First Owner,6.0,16.55,2498,105.0,247.0,900000
Mahindra,2015,70000,Diesel,Manual,Individual,First Owner,7.0,15.4,1997,120.0,280.0,800000
Hyundai,2015,43000,Petrol,Manual,Individual,Second Owner,5.0,21.1,814,55.2,74.5,250999
Tata,2011,110000,Petrol,Manual,Individual,Second Owner,5.0,15.0,1368,90.0,116.0,250000
Fiat,2009,100000,Petrol,Manual,Individual,Second Owner,5.0,15.7,1172,67.0,96.0,100000
Maruti,2016,64000,Petrol,Manual,Individual,First Owner,5.0,20.4,1197,81.8,113.0,450000
Renault,2017,96000,Diesel,Manual,Individual,First Owner,5.0,19.87,1461,83.8,200.0,575000
Renault,2013,96000,Diesel,Manual,Individual,First Owner,5.0,20.46,1461,83.8,200.0,400000
Maruti,2019,7600,Petrol,Manual,Individual,First Owner,5.0,21.63,998,67.0,90.0,480000
Maruti,2019,7000,Petrol,Manual,Individual,First Owner,5.0,21.63,998,67.0,90.0,490000
Tata,2007,120000,Diesel,Manual,Individual,Second Owner,5.0,17.0,1405,70.0,132.39,150000
Tata,2017,50000,Diesel,Manual,Individual,First Owner,5.0,22.95,1248,74.0,190.0,600000
Hyundai,2015,50000,Diesel,Manual,Individual,Second Owner,5.0,24.4,1120,71.0,180.4,500000
Tata,2015,80000,Diesel,Manual,Individual,First Owner,5.0,23.0,1248,88.7,200.0,425000
Hyundai,2003,200000,Diesel,Manual,Individual,Second Owner,5.0,13.1,1493,82.0,187.0,108000
Toyota,2015,190000,Diesel,Manual,Individual,First Owner,7.0,12.99,2494,100.6,200.0,1030000
Maruti,2015,34000,Petrol,Manual,Individual,First Owner,5.0,20.51,998,67.04,90.0,360000
Volkswagen,2012,80000,Petrol,Manual,Individual,Second Owner,5.0,16.47,1198,73.9,110.0,290000
Maruti,2011,72000,Diesel,Manual,Individual,First Owner,5.0,22.9,1248,74.0,190.0,400000
Maruti,2003,20000,Diesel,Manual,Individual,First Owner,5.0,15.9,1527,57.0,96.0,70000
Tata,2012,70000,Diesel,Manual,Individual,Second Owner,7.0,15.3,2956,83.8,250.0,320000
Ford,2019,30000,Diesel,Manual,Individual,First Owner,5.0,23.0,1498,98.96,205.0,975000
Honda,2019,5000,Petrol,Automatic,Individual,First Owner,5.0,18.0,1497,117.6,145.0,1227000
Hyundai,2014,29340,Diesel,Manual,Individual,First Owner,5.0,22.32,1582,126.32,259.8,755000
Ford,2011,120000,Diesel,Manual,Individual,First Owner,5.0,20.0,1399,68.0,160.0,215000
Toyota,2011,200000,Diesel,Manual,Individual,Second Owner,7.0,12.8,2494,102.0,200.06,735000
Hyundai,2007,70000,Petrol,Manual,Individual,Second Owner,5.0,19.81,1086,68.05,99.04,190000
Toyota,2014,80800,Diesel,Manual,Individual,Second Owner,8.0,12.99,2494,100.6,200.0,1365000
Honda,2018,24265,Petrol,Manual,Dealer,First Owner,5.0,18.7,1199,88.7,110.0,675000
Maruti,2014,81000,Diesel,Manual,Dealer,First Owner,5.0,23.4,1248,74.0,190.0,438999
Renault,2015,240000,Diesel,Manual,Individual,First Owner,7.0,19.98,1461,108.5,245.0,550000
Maruti,2013,35000,Petrol,Manual,Individual,First Owner,5.0,19.1,1197,85.8,114.0,409999
Renault,2019,15000,Petrol,Manual,Individual,First Owner,5.0,25.17,799,53.3,72.0,350000
Chevrolet,2012,49000,Diesel,Manual,Individual,Third Owner,5.0,25.44,936,57.6,150.0,135000
Toyota,2016,56900,Diesel,Manual,Individual,Second Owner,8.0,13.68,2393,147.8,343.0,1490000
Maruti,2014,70000,Diesel,Manual,Individual,Second Owner,5.0,25.2,1248,74.0,190.0,520000
Maruti,2010,180000,Diesel,Manual,Individual,First Owner,5.0,19.3,1248,73.9,190.0,315000
Maruti,2010,50000,Petrol,Manual,Individual,First Owner,5.0,19.0,998,66.1,90.0,235000
Hyundai,2005,50000,Petrol,Manual,Individual,Third Owner,5.0,13.2,1495,94.0,122.58,80500
Maruti,2013,88200,Diesel,Manual,Individual,First Owner,5.0,23.2,1248,73.94,190.0,375000
Maruti,2006,93000,Petrol,Manual,Individual,Second Owner,5.0,16.1,1197,85.0,113.0,189000
Honda,2017,120000,Diesel,Manual,Individual,First Owner,5.0,25.8,1498,98.6,200.0,550000
Ford,2011,110000,Diesel,Manual,Individual,Second Owner,5.0,17.8,1399,68.0,159.85,260000
Maruti,2016,50000,Diesel,Automatic,Individual,Second Owner,5.0,26.59,1248,74.0,190.0,650000
Maruti,2013,80000,Diesel,Manual,Individual,First Owner,5.0,23.4,1248,74.0,190.0,480000
Hyundai,2016,40000,Diesel,Manual,Individual,First Owner,5.0,22.54,1396,88.73,219.7,700000
Maruti,2015,110000,Diesel,Manual,Individual,Third Owner,7.0,20.77,1248,88.76,200.0,650000
Hyundai,2015,48000,Diesel,Manual,Individual,Second Owner,5.0,19.67,1582,126.2,259.9,1300000
Volkswagen,2016,97000,Diesel,Automatic,Individual,First Owner,5.0,16.96,1968,138.03,320.0,1350000
Volkswagen,2016,60000,Diesel,Automatic,Individual,First Owner,5.0,22.15,1498,108.6,250.0,1000000
Toyota,2018,12800,Petrol,Automatic,Individual,First Owner,5.0,17.8,1496,105.5,140.0,1080000
Hyundai,2012,40000,Petrol,Manual,Individual,First Owner,5.0,21.1,814,55.2,74.5,170000
Maruti,2017,49000,Diesel,Manual,Individual,First Owner,5.0,28.4,1248,74.0,190.0,610000
Maruti,2014,25000,Petrol,Manual,Individual,First Owner,5.0,18.5,1197,85.8,114.0,350000
Maruti,2016,65000,Petrol,Manual,Individual,Second Owner,5.0,22.74,796,47.3,69.0,260000
Fiat,2015,20000,Diesel,Manual,Individual,First Owner,5.0,20.4,1248,91.7,209.0,700000
Volkswagen,2018,17000,Petrol,Manual,Individual,First Owner,5.0,18.78,999,75.0,95.0,678000
Maruti,2015,15000,Diesel,Manual,Individual,First Owner,5.0,23.65,1248,88.5,200.0,800000
Toyota,2014,120000,Diesel,Manual,Individual,Second Owner,5.0,23.59,1364,67.04,170.0,400000
Hyundai,2010,49000,Petrol,Manual,Individual,First Owner,5.0,18.5,1197,80.0,111.8,300000
Hyundai,2016,29000,Petrol,Manual,Individual,First Owner,5.0,18.6,1197,81.83,114.7,520000
Nissan,2017,55000,Diesel,Automatic,Individual,First Owner,5.0,19.61,1461,108.5,248.0,850000
Maruti,2015,40000,Petrol,Manual,Individual,First Owner,5.0,23.95,998,67.05,90.0,300000
Honda,2010,120000,Petrol,Manual,Individual,Second Owner,5.0,17.0,1497,118.0,146.0,350000
Maruti,2019,10000,Diesel,Manual,Individual,First Owner,5.0,24.3,1248,88.5,200.0,892000
Fiat,2012,70000,Diesel,Manual,Individual,Second Owner,5.0,20.3,1248,92.0,209.0,285000
Maruti,2016,90000,Diesel,Manual,Individual,First Owner,5.0,28.09,1248,88.5,200.0,620000
Maruti,2017,90000,Diesel,Manual,Individual,First Owner,5.0,24.3,1248,88.5,200.0,750000
Maruti,2016,35000,Petrol,Manual,Individual,First Owner,5.0,22.74,796,47.3,69.0,270000
Maruti,2014,90000,Diesel,Manual,Individual,First Owner,7.0,20.77,1248,88.8,200.0,560000
Hyundai,2012,40000,Petrol,Manual,Individual,Second Owner,5.0,17.92,1086,62.1,96.1,300000
Hyundai,2012,40000,Petrol,Manual,Individual,Second Owner,5.0,17.92,1086,62.1,96.1,300000
Hyundai,2018,20000,Petrol,Manual,Individual,First Owner,5.0,18.9,1197,81.86,113.75,570000
Tata,2011,80000,Diesel,Manual,Individual,First Owner,5.0,23.03,1396,69.0,140.0,220000
Maruti,2012,99000,Petrol,Manual,Individual,Second Owner,5.0,15.5,1586,103.3,145.0,260000
Maruti,2019,7500,Petrol,Automatic,Individual,First Owner,5.0,21.21,1197,81.8,113.0,600000
Tata,2015,60000,Petrol,Manual,Individual,First Owner,4.0,23.9,624,37.48,51.0,80000
Hyundai,2016,40800,Petrol,Manual,Individual,First Owner,5.0,21.1,814,55.2,74.5,300000
Tata,2015,70000,Petrol,Manual,Individual,First Owner,5.0,17.57,1193,88.7,140.0,300000
Mahindra,2016,100000,Petrol,Manual,Individual,First Owner,5.0,18.15,1198,82.0,115.0,400000
Maruti,2016,8588,Petrol,Manual,Individual,First Owner,5.0,22.0,1197,81.8,113.0,550000
Honda,2019,40000,Diesel,Manual,Individual,First Owner,5.0,25.6,1498,97.9,200.0,1200000
Ford,2015,60000,Diesel,Manual,Individual,First Owner,5.0,25.83,1498,99.0,215.0,500000
Maruti,2005,80000,Petrol,Manual,Individual,Third Owner,5.0,15.9,1298,85.0,110.0,93000
Honda,2014,110000,Diesel,Manual,Individual,First Owner,5.0,26.0,1498,98.6,200.0,500000
Toyota,2018,150000,Diesel,Manual,Individual,First Owner,5.0,23.59,1364,67.05,170.0,670000
Toyota,2012,120000,Diesel,Manual,Individual,Second Owner,7.0,12.8,2494,102.0,200.06,750000
Maruti,2017,30000,Petrol,Manual,Individual,First Owner,5.0,23.95,998,67.05,90.0,370000
Maruti,2012,70000,Petrol,Manual,Individual,Second Owner,4.0,16.1,796,37.0,59.0,100000
Hyundai,2016,50000,Petrol,Manual,Individual,First Owner,5.0,19.81,1086,68.05,99.04,425000
Toyota,2006,305000,Diesel,Manual,Individual,Fourth & Above Owner,8.0,12.8,2494,102.0,200.06,370000
Tata,2009,212000,Diesel,Manual,Individual,Third Owner,7.0,11.57,2179,138.1,320.0,229999
Maruti,2016,35000,Diesel,Manual,Individual,First Owner,7.0,24.52,1248,88.5,200.0,850000
Mahindra,2018,22000,Diesel,Manual,Individual,First Owner,5.0,21.03,1461,65.0,160.0,750000
Honda,2017,70000,Diesel,Manual,Individual,First Owner,5.0,25.5,1498,98.6,200.0,700000
Hyundai,2016,56000,Diesel,Manual,Individual,First Owner,5.0,24.0,1120,70.0,160.0,480000
Tata,2016,50000,Diesel,Manual,Individual,First Owner,5.0,22.95,1248,74.0,190.0,475000
Skoda,2015,120000,Diesel,Manual,Individual,First Owner,5.0,21.14,1498,103.52,250.0,610000
Toyota,2011,120000,Diesel,Manual,Individual,Second Owner,8.0,12.8,2494,102.0,200.06,650000
Honda,2017,70000,Diesel,Manual,Individual,First Owner,5.0,25.5,1498,98.6,200.0,800000
Tata,2015,120000,Diesel,Manual,Individual,First Owner,7.0,11.57,2179,138.1,320.0,520000
Tata,2014,90000,Diesel,Manual,Individual,First Owner,5.0,25.0,1396,69.0,140.0,160000
Maruti,2018,70000,Diesel,Manual,Individual,First Owner,5.0,25.1,1248,88.5,200.0,1000000
Maruti,2015,120000,Diesel,Manual,Individual,Second Owner,7.0,20.77,1248,88.76,200.0,700000
Honda,2017,70000,Diesel,Manual,Individual,Second Owner,5.0,25.8,1498,98.6,200.0,590000
Maruti,2002,80000,Petrol,Manual,Individual,Second Owner,5.0,18.9,998,67.1,90.0,140000
Mahindra,2017,100000,Diesel,Manual,Individual,Second Owner,7.0,18.49,1493,100.0,240.0,725000
Toyota,2017,157000,Diesel,Manual,Individual,First Owner,7.0,13.68,2393,147.8,343.0,1680000
Maruti,2015,50000,Diesel,Manual,Individual,First Owner,5.0,26.59,1248,74.0,190.0,550000
Maruti,2012,90000,Diesel,Manual,Individual,Second Owner,5.0,23.2,1248,73.94,190.0,240000
Chevrolet,2013,65000,Diesel,Manual,Individual,First Owner,7.0,14.6,2231,184.0,424.0,667000
Honda,2017,50000,Diesel,Manual,Individual,First Owner,5.0,27.3,1498,98.6,200.0,670000
Maruti,2015,110000,Diesel,Manual,Individual,First Owner,5.0,26.59,1248,74.0,190.0,550000
Maruti,2015,30000,Petrol,Manual,Individual,First Owner,5.0,23.1,998,67.04,90.0,400000
Hyundai,2014,80000,Diesel,Manual,Individual,Second Owner,5.0,22.32,1582,126.32,259.8,545000
Maruti,2015,70000,Petrol,Manual,Individual,First Owner,7.0,16.02,1373,93.7,130.0,599000
Hyundai,2016,100000,Diesel,Manual,Individual,First Owner,5.0,21.38,1396,88.7,219.7,725000
Honda,2015,120000,Petrol,Manual,Individual,Second Owner,5.0,17.4,1497,117.3,145.0,525000
Maruti,2011,85000,Diesel,Manual,Individual,Second Owner,5.0,21.1,1248,73.9,113.0,204999
Skoda,2012,110000,Diesel,Manual,Individual,First Owner,5.0,21.0,1199,75.0,180.0,190000
Hyundai,2015,60000,Diesel,Manual,Individual,Fourth & Above Owner,5.0,24.0,1120,70.0,160.0,310000
Hyundai,2016,90000,Diesel,Manual,Individual,Second Owner,5.0,24.0,1120,70.0,160.0,380000
Maruti,2012,110000,Petrol,Manual,Individual,Third Owner,5.0,20.92,998,67.1,90.0,204000
Hyundai,2018,25000,Petrol,Manual,Individual,First Owner,5.0,20.3,998,68.05,94.14,350000
Volkswagen,2013,100000,Diesel,Manual,Individual,First Owner,5.0,20.54,1598,103.6,250.0,350000
Ford,2012,120000,Diesel,Manual,Individual,Second Owner,5.0,20.0,1399,68.0,160.0,175000
Volkswagen,2011,90000,Diesel,Manual,Individual,First Owner,5.0,20.54,1598,103.6,250.0,340000
Honda,2017,35000,Petrol,Manual,Individual,First Owner,5.0,17.4,1497,117.6,145.0,950000
Honda,2017,35000,Petrol,Manual,Individual,First Owner,5.0,17.8,1497,117.3,145.0,894999
Tata,2014,101200,Diesel,Manual,Individual,Second Owner,7.0,15.3,2956,83.83,250.0,350000
Tata,2005,90000,Petrol,Manual,Individual,Second Owner,5.0,12.8,1396,85.0,117.68,100000
Maruti,2016,76000,Diesel,Manual,Individual,First Owner,5.0,26.59,1248,74.0,190.0,550000
Tata,2004,60000,Diesel,Manual,Individual,Third Owner,5.0,16.1,1405,70.0,132.39,100000
Mahindra,2016,90000,Diesel,Manual,Individual,First Owner,7.0,16.0,2179,140.0,330.0,800000
Mahindra,2013,80000,Diesel,Manual,Individual,Second Owner,7.0,15.96,2523,62.1,195.0,525000
Tata,2008,179150,Diesel,Manual,Individual,Second Owner,7.0,11.57,2179,138.1,320.0,500000
Maruti,2003,62000,Petrol,Manual,Individual,First Owner,4.0,16.1,796,37.0,59.0,42000
Maruti,2009,160000,Petrol,Manual,Individual,Third Owner,5.0,17.5,1197,85.8,114.0,190000
Maruti,2019,35000,Diesel,Manual,Individual,First Owner,5.0,28.4,1248,74.02,190.0,694000
Mahindra,2016,120000,Diesel,Automatic,Individual,First Owner,7.0,16.0,2179,140.0,330.0,861999
Honda,2017,50000,Diesel,Manual,Individual,First Owner,5.0,25.8,1498,98.6,200.0,650000
Maruti,2011,70000,Diesel,Manual,Individual,Second Owner,5.0,19.3,1248,73.9,190.0,310000
Maruti,2013,97000,Diesel,Manual,Individual,First Owner,5.0,22.9,1248,74.0,190.0,360000
Maruti,2011,90000,Diesel,Manual,Individual,Second Owner,5.0,19.3,1248,73.9,190.0,240000
Mahindra,2012,84487,Diesel,Manual,Individual,Fourth & Above Owner,7.0,15.1,2179,140.0,330.0,500000
Toyota,2010,100000,Diesel,Manual,Individual,Second Owner,7.0,12.8,2494,102.0,200.06,475000
Maruti,2007,60000,Petrol,Manual,Individual,Third Owner,5.0,19.7,796,46.3,62.0,100000
Maruti,2009,110000,Petrol,Manual,Individual,Third Owner,5.0,15.0,1586,104.68,145.0,200000
Toyota,2006,264000,Diesel,Manual,Individual,First Owner,8.0,12.8,2494,102.0,200.06,430000
Mahindra,2010,146000,Diesel,Manual,Individual,Fourth & Above Owner,7.0,14.0,2498,112.0,260.0,245000
Maruti,2014,70000,Diesel,Manual,Individual,First Owner,5.0,23.4,1248,74.0,190.0,450000
Maruti,2017,51146,Diesel,Manual,Individual,First Owner,5.0,24.3,1248,88.5,200.0,800000
Maruti,2011,40000,Petrol,Manual,Individual,First Owner,5.0,21.1,1197,85.8,114.0,215000
Maruti,2017,50000,Diesel,Manual,Individual,First Owner,5.0,24.3,1248,88.5,200.0,760000
Volkswagen,2015,80000,Diesel,Manual,Individual,First Owner,5.0,20.14,1498,88.8,230.0,416000
Maruti,2011,120000,Petrol,Manual,Individual,First Owner,5.0,18.9,998,67.1,90.0,195000
Maruti,2017,23000,Petrol,Manual,Individual,First Owner,5.0,24.7,796,47.3,69.0,325000
Maruti,2010,70000,Petrol,Manual,Individual,Second Owner,5.0,20.92,998,67.1,90.0,145000
Maruti,2018,23000,Diesel,Manual,Individual,First Owner,5.0,28.4,1248,74.0,190.0,675000
Maruti,2016,30000,Petrol,Manual,Individual,Second Owner,5.0,20.51,998,67.04,90.0,340000
Tata,2011,50000,Diesel,Manual,Individual,First Owner,5.0,19.0,1248,90.0,200.0,340000
Maruti,2014,40000,Petrol,Manual,Individual,First Owner,5.0,16.8,796,34.2,59.0,260000
Maruti,2015,50000,Petrol,Manual,Individual,First Owner,5.0,22.74,796,47.3,69.0,300000
Maruti,2007,60000,Petrol,Manual,Individual,Second Owner,4.0,16.1,796,37.0,59.0,75000
Tata,2011,80000,Diesel,Manual,Individual,First Owner,5.0,19.4,1405,70.0,135.4,350000
Maruti,2019,15000,Petrol,Manual,Individual,First Owner,6.0,19.01,1462,103.2,138.0,1000000
Tata,2010,150000,Diesel,Manual,Individual,Third Owner,5.0,21.12,1248,88.8,200.0,170000
Maruti,2018,40000,Petrol,Manual,Individual,First Owner,5.0,19.0,1197,85.8,114.0,600000
Honda,2010,25000,Petrol,Automatic,Individual,First Owner,5.0,16.8,1497,118.0,146.0,800000
Force,2018,120000,Diesel,Manual,Individual,Second Owner,7.0,17.0,2650,80.84,230.0,850000
Mahindra,2014,120000,Diesel,Manual,Individual,Second Owner,7.0,15.1,2179,140.0,330.0,980000
Ford,2011,298000,Diesel,Manual,Individual,Second Owner,7.0,13.1,2499,141.0,330.0,850000
Tata,2012,270000,Diesel,Manual,Individual,Third Owner,7.0,14.07,2956,68.4,223.0,340000
Maruti,2018,50000,Diesel,Automatic,Individual,Second Owner,5.0,24.3,1248,88.5,200.0,900000
Maruti,2010,120000,Diesel,Manual,Individual,Second Owner,5.0,19.3,1248,73.9,190.0,310000
Maruti,2013,60000,Diesel,Manual,Individual,Third Owner,7.0,20.77,1248,88.8,200.0,600000
Maruti,2008,149000,Diesel,Manual,Individual,Second Owner,5.0,19.3,1248,73.9,190.0,270000
Hyundai,2019,5000,Petrol,Manual,Individual,First Owner,5.0,20.3,1086,68.0,99.0,509999
Tata,2013,70000,Diesel,Manual,Individual,Second Owner,5.0,19.4,1405,70.0,135.4,225000
Hyundai,2015,55000,Petrol,Manual,Individual,First Owner,5.0,20.36,1197,78.9,111.7,280000
Tata,2016,100000,Diesel,Manual,Individual,First Owner,5.0,27.28,1047,69.0,140.0,490000
Mahindra,2013,120000,Diesel,Manual,Individual,First Owner,9.0,15.96,2523,62.1,195.0,440000
Tata,2014,291977,Diesel,Manual,Individual,First Owner,7.0,14.0,2179,138.1,320.0,500000
Honda,2005,85000,Petrol,Manual,Individual,Third Owner,5.0,11.1,2354,158.8,218.0,476999
Hyundai,2015,70000,Petrol,Manual,Individual,Third Owner,5.0,17.19,1197,81.86,114.73,590000
Ford,2010,120000,Diesel,Manual,Individual,First Owner,7.0,13.1,2499,141.0,330.0,500000
Ford,2015,40000,Diesel,Manual,Individual,First Owner,5.0,22.77,1498,98.59,205.0,600000
Mahindra,2016,70000,Diesel,Manual,Individual,First Owner,7.0,15.4,1997,120.0,280.0,750000
BMW,2017,39000,Diesel,Automatic,Dealer,First Owner,5.0,19.59,1995,187.74,380.0,2950000
Volkswagen,2019,36800,Diesel,Manual,Dealer,First Owner,5.0,20.14,1498,88.0,230.0,695000
Maruti,2018,52200,Diesel,Manual,Dealer,First Owner,5.0,26.59,1248,74.0,190.0,690000
Hyundai,2016,78000,Diesel,Manual,Dealer,First Owner,5.0,24.0,1186,73.97,190.24,409999
Tata,2020,16000,Diesel,Manual,Dealer,First Owner,5.0,17.0,1956,167.67,350.0,1650000
Audi,2016,30000,Diesel,Automatic,Dealer,First Owner,5.0,15.73,1968,174.33,380.0,2375000
Hyundai,2017,29000,Diesel,Manual,Dealer,Second Owner,5.0,24.0,1186,73.97,190.24,525000
Jeep,2019,25000,Diesel,Manual,Dealer,First Owner,5.0,16.3,1956,170.63,350.0,2150000
Mahindra,2013,60000,Diesel,Manual,Individual,Second Owner,7.0,15.1,2179,140.0,330.0,540000
Toyota,2017,60000,Diesel,Automatic,Dealer,Second Owner,7.0,12.55,2982,168.5,360.0,2750000
Mahindra,2016,112000,Diesel,Manual,Dealer,Second Owner,7.0,15.4,1997,120.0,280.0,1000000
Audi,2018,15000,Diesel,Automatic,Dealer,First Owner,5.0,18.25,1968,187.74,400.0,2900000
Mahindra,2017,40000,Diesel,Manual,Dealer,First Owner,7.0,18.49,1493,100.0,240.0,725000
Maruti,2018,36000,Diesel,Manual,Dealer,First Owner,5.0,28.09,1248,88.5,200.0,975000
Maruti,2016,60000,Petrol,Manual,Dealer,First Owner,5.0,21.79,998,67.05,90.0,355000
Honda,2008,120000,Petrol,Manual,Individual,First Owner,5.0,11.1,2354,158.8,218.0,400000
Maruti,2015,48000,Petrol,Manual,Dealer,First Owner,5.0,24.7,796,47.3,69.0,265000
Volkswagen,2018,40000,Diesel,Manual,Dealer,First Owner,5.0,20.14,1498,88.0,230.0,650000
Maruti,2017,60000,Diesel,Manual,Individual,First Owner,5.0,28.09,1248,88.5,200.0,720000
Hyundai,2016,25000,Petrol,Manual,Individual,First Owner,5.0,17.01,1591,121.3,154.9,850000
Maruti,2015,42000,Petrol,Manual,Individual,First Owner,5.0,23.95,998,67.05,90.0,290000
Mercedes-Benz,2010,35000,Petrol,Automatic,Individual,Second Owner,5.0,10.93,2497,204.0,245.0,1200000
Mahindra,2016,90000,Diesel,Automatic,Individual,Second Owner,7.0,18.49,1493,100.0,230.0,600000
Maruti,2011,90000,Diesel,Manual,Individual,Second Owner,5.0,21.1,1248,73.9,113.0,300000
Renault,2012,110000,Diesel,Manual,Individual,Second Owner,5.0,23.08,1461,63.12,160.0,225000
Maruti,2009,70000,Diesel,Manual,Individual,Second Owner,5.0,19.3,1248,73.9,190.0,240000
Hyundai,2014,80000,Diesel,Manual,Individual,First Owner,5.0,22.32,1582,126.32,259.8,700000
Maruti,2014,70000,Diesel,Manual,Individual,Second Owner,5.0,25.2,1248,74.0,190.0,470000
Hyundai,2016,80000,Diesel,Manual,Individual,First Owner,5.0,21.19,1396,88.73,219.66,800000
Renault,2012,90000,Diesel,Manual,Individual,First Owner,5.0,19.01,1461,108.45,248.0,450000
Tata,2007,90000,Diesel,Manual,Individual,Third Owner,5.0,17.2,1396,53.5,83.36,90000
Toyota,2010,120000,Diesel,Manual,Individual,Second Owner,5.0,21.43,1364,87.2,205.0,450000
Toyota,2017,62000,Diesel,Automatic,Dealer,First Owner,7.0,11.36,2755,171.5,360.0,1465000
Hyundai,2016,79000,Diesel,Manual,Dealer,First Owner,5.0,19.67,1582,126.2,259.9,925000
Toyota,2016,60000,Diesel,Manual,Dealer,Second Owner,7.0,13.68,2393,147.8,343.0,1385000
Toyota,2015,20000,Diesel,Manual,Individual,First Owner,7.0,12.55,2982,168.5,343.0,2000000
Tata,2004,248200,Diesel,Manual,Individual,Second Owner,5.0,16.1,1405,70.0,132.39,80000
Mahindra,2007,110000,Diesel,Manual,Individual,Second Owner,7.0,10.5,2179,120.0,290.0,300000
Maruti,2009,100000,Diesel,Manual,Individual,First Owner,5.0,19.3,1248,73.9,190.0,360000
Hyundai,2010,70000,Diesel,Manual,Individual,Second Owner,5.0,16.2,1493,110.0,235.36,320000
Ambassador,1994,100000,Diesel,Manual,Individual,Second Owner,5.0,12.8,1995,52.0,106.0,99000
Maruti,2016,50000,Diesel,Manual,Individual,Second Owner,7.0,24.52,1248,88.5,200.0,780000
Maruti,2013,139000,Diesel,Manual,Individual,First Owner,7.0,20.77,1248,88.76,200.0,620000
